source,snapshot,path,hash,kind,check_type,status,reason
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,starter/README.md,56471688e23ca1d42387227bf8a814ac05f9ba81,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/README.md
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,starter/requirements.txt,b3d998a6f388d2135f7bac7ae3a95a80f1133148,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/requirements.txt
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,starter/starter.py,fd21468633d6b9d9d9a76ce008a3d09a5cdd917f,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/starter.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,tests/conftest.py,2a855d9fdb8debae0b082088580a4c41e499e33c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/conftest.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,tests/test_api.py,d0e86c5e5d3d0990675afcac55601a7e68ab9e7d,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:tests/test_api.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,tests/test_pipeline.py,b1b68857587c81dd99eb0f3c52ede30ef276c486,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/test_pipeline.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/app.js,ad81730cb6e6469ba0b0eced838e2b79c8693080,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/app.js
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/index.html,d0ae83677041a5a511dc32dc0c34a1f4f4397082,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/index.html
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2.css,fea99f3c81d376eea0d23e03d144041798e2ba6c,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2.css
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2c.css,f4eef771b15806d5a3fd4d1251271eb18d0cd535,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2c.css
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2c.js,90fc60a4b22e9bd78430bee48b6bf722032f8b6c,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2c.js
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2d.css,e01163eacc33a59d8a3a48bc78821f5f204639a2,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2d.css
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2d.js,1aba78ec034d8e5b698c558b084ecde0f168945d,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2d.js
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2e.css,07a07486115f49936f55fff0713dbef408fef3d0,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2e.css
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/stage2e.js,3276948d6cf45d93c4c685681e6c3686589ea995,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:web/stage2e.js
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/style.css,988e9593a34bfffe10b6c27023d732c1daa64158,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:web/style.css
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/vendor/chart.umd.min.js,06d52d4ec343cffc021971ef9427f6606ac9154e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,web/vendor/cytoscape.min.js,9a4615d1524d3f1e2f8aedb6f4a530d872214498,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
Team tasks,,00_START_HERE.md,52c94683a90136a7f30f3d522c3e05b67d82c03bb0e504d63fb8adcc34f10c98,text,full_text_review,read,
Team tasks,,01_SHARED_RULES.md,480ca7372455f641847f19ff751740b5a7ef84d07c47b9f0f5a8d62fa9f3edaf,text,full_text_review,read,
Team tasks,,02_PROMPT_PERSON_1_ANALYTICS.md,51b5c5940d1016b7ee887f5b86e46cb953feffe099e407c46eee10cd0b7dfeda,text,full_text_review,read,
Team tasks,,03_PROMPT_PERSON_2_PIPELINE_TESTS.md,739cca2baf121fe401166a1d107c1757491d22953c73bad456a7f54bce4ea538,text,full_text_review,read,
Team tasks,,05_CONTRACTS_V1.md,ac9edc84658d34abd70c1cf653627ee5a97ebbe06b5ee79408b5e996ba41c660,text,full_text_review,read,
Team tasks,,06_HOURLY_COMMITS_INTEGRATION.md,b599b80ab80835b1f777e5cc17f74f0d91d4af4017c3b199565506b32572f707,text,full_text_review,read,
Team tasks,,07_VALIDATION_CHECKLIST.md,2e06b7db52a01b620a79ee216270e678d878d2f02a5399b8da0f9750d569ec86,text,full_text_review,read,
Team tasks,,08_DATA_AND_METHOD_REVIEW.md,328ec5c1fd80efca390ee16fb08661064cd71356b9efe52b2a2fe260f8da09b7,text,full_text_review,read,
Team tasks,,09_TIMELINE_AND_DEMO.md,865a4761c9c4f2a75381b79dfb9828e352c0ee69258bc47742c3d749066f684e,text,full_text_review,read,
Team tasks,,10_README_OUTLINE.md,46ad1c6bd85257115070e18dcd32fe85ebae6038f41613d7a15c1dde94edd80e,text,full_text_review,read,
Team tasks,,11_HANDOFF_TEMPLATE.md,772286467f7b769cff5c186d1f5a5cf201911424854121908ef4f6eb8d10c46f,text,full_text_review,read,
Team tasks,,12_RECOVERY_AND_CHANGE_PROMPT.md,50db1ae895a9c255be01895992b7ae6685033bb365b8fe712c27d2bf807f6931,text,full_text_review,read,
Team tasks,,13_METHOD_REFERENCE.md,6cbfe33ad483d5b98c7288833706abd3d770622c46892858d56976f79e12ddbc,text,full_text_review,read,
Team tasks,,14_REVIEW_OTHER_AI.md,2c97ef3bb4a51189afe2daae46cfaaf6e2aac81030c2bf95d169b7cd52eb8912,text,full_text_review,read,
Team tasks,,15_OBSERVED_PROJECT_STATE.md,2a6096dee5b8432438dd9ad766a3b1be7fbb1f6a7e5f27ad75963222ab11f916,text,full_text_review,read,
Team tasks,,16_OWNERSHIP_TEMPLATE.md,4f9f4dff8b3ac75bdce54a02d375590193219f6960eae7aa58b11e5e5eeefcb6,text,full_text_review,read,
Team tasks,,PACKAGE_MANIFEST.json,807091006534b069bfe935c95175bd8d2b6800a083a3e7daf8e7f09c02b82ac3,text,full_text_review,read,
Team tasks,,pipeline_task_updates/AGENTS.md,692d5241731c0a5d4b0772b74f407b9c9719ffe48f208d888a87382296d5d982,text,full_text_review,read,
Team tasks,,pipeline_task_updates/CONFIG_MIGRATION.md,6aa8b142616b773aedcd94a3965a699c4aebd86f0074d50841bf2c96f88dc8fa,text,full_text_review,read,
Team tasks,,pipeline_task_updates/TASK.md,2daae06ae61e00de47e28827b8701723d256cad0c659fb6dfdf660b69a3e8d4e,text,full_text_review,read,
Team tasks,,reference/data_audit.json,3f299b3f8f40c6e70d1b0ce88a1836288b180cfb9c6da3345d78e7919eb53946,text,full_text_review,read,
Team tasks,,reference/demo_candidates.json,a256a669f57a87d6458b4ad187d270f3b6b8f53a49a82a625d61f1abd0397364,text,full_text_review,read,
Team tasks,,reference/graph_fixture.json,78329fc6d4f2751d5ca516e95124dcd997c8abbb48818bb46479279dc5696633,text,full_text_review,read,
My tasks,,00_START_HERE.md,52c94683a90136a7f30f3d522c3e05b67d82c03bb0e504d63fb8adcc34f10c98,text,full_text_review,identical_to_reviewed,Same content as Team tasks:00_START_HERE.md
My tasks,,01_SHARED_RULES.md,480ca7372455f641847f19ff751740b5a7ef84d07c47b9f0f5a8d62fa9f3edaf,text,full_text_review,identical_to_reviewed,Same content as Team tasks:01_SHARED_RULES.md
My tasks,,04_PROMPT_PERSON_3_UI_INTEGRATION.md,59b43944f876d131caeffabd51569f6921af9bc373477422774a82d596e9f84d,text,full_text_review,read,
My tasks,,05_CONTRACTS_V1.md,ac9edc84658d34abd70c1cf653627ee5a97ebbe06b5ee79408b5e996ba41c660,text,full_text_review,identical_to_reviewed,Same content as Team tasks:05_CONTRACTS_V1.md
My tasks,,06_HOURLY_COMMITS_INTEGRATION.md,b599b80ab80835b1f777e5cc17f74f0d91d4af4017c3b199565506b32572f707,text,full_text_review,identical_to_reviewed,Same content as Team tasks:06_HOURLY_COMMITS_INTEGRATION.md
My tasks,,11_HANDOFF_TEMPLATE.md,772286467f7b769cff5c186d1f5a5cf201911424854121908ef4f6eb8d10c46f,text,full_text_review,identical_to_reviewed,Same content as Team tasks:11_HANDOFF_TEMPLATE.md
My tasks,,12_RECOVERY_AND_CHANGE_PROMPT.md,50db1ae895a9c255be01895992b7ae6685033bb365b8fe712c27d2bf807f6931,text,full_text_review,identical_to_reviewed,Same content as Team tasks:12_RECOVERY_AND_CHANGE_PROMPT.md
My tasks,,14_REVIEW_OTHER_AI.md,2c97ef3bb4a51189afe2daae46cfaaf6e2aac81030c2bf95d169b7cd52eb8912,text,full_text_review,identical_to_reviewed,Same content as Team tasks:14_REVIEW_OTHER_AI.md
My tasks,,15_OBSERVED_PROJECT_STATE.md,2a6096dee5b8432438dd9ad766a3b1be7fbb1f6a7e5f27ad75963222ab11f916,text,full_text_review,identical_to_reviewed,Same content as Team tasks:15_OBSERVED_PROJECT_STATE.md
My tasks,,16_OWNERSHIP_TEMPLATE.md,4f9f4dff8b3ac75bdce54a02d375590193219f6960eae7aa58b11e5e5eeefcb6,text,full_text_review,identical_to_reviewed,Same content as Team tasks:16_OWNERSHIP_TEMPLATE.md
Данные хакатона,,data (1).zip,0ce15a932439d076033cba159ca7ede8bf49f188892bb4cc0809b1af49492d72,archive,isolated_extraction_and_hash_comparison,parsed,
Данные хакатона,,HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.pdf,7741697f1d71b1c0b3e364ceac1d5fc11e9f72e8941ea7a0ee91571461ea290d,pdf,full_text_extraction; selected rendered pages visually checked,parsed,
Данные хакатона,,README.md,b75c54a5b2e653c21bc0fb87a7d422ee590daf4d380d224abbb4fa6d393df26e,text,full_text_review,read,
Данные хакатона,,starter (1).zip,89ca8991a81c19bb3880fa2012e34e3c95d3ea6293992ca818667371a04e7112,archive,isolated_extraction_and_hash_comparison,parsed,
Данные хакатона,,Инструкция_для_участников_HackAlem_AI.pdf,90ee9b4e214369400c6af4b526878a33dbb8c830c67bee8abb6cf6b1ebebefdf,pdf,full_text_extraction; selected rendered pages visually checked,parsed,
ИИ,,AGENTS.md,544ff17b0c1f079cfd2807390d7728dc5d26d102480f598f03af97527d77bcf7,text,full_text_review,read,
ИИ,,config.yaml,99999e386446a7f6c76baede37bb2299441c0e5fc76ec771f26f763556ec5ca3,text,full_text_review,read,
ИИ,,TASK.md,840ea21006f2c8248a5b812719f1cc4da046ef4859e5d0a26e3e8fbba5cd77a4,text,full_text_review,read,
extracted_archive,,starter (1)/starter/README.md,7e7024ab0ff98cb435a291112c55ece7f09a2c640490cd218a343b0c8a3d5a3c,archive_member,archive_member_review,read,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,starter (1)/starter/requirements.txt,ea287c15a50d9d30b0bac2eacf3f29f8515b0107e27597b9b6efa10bf6cd47a9,archive_member,archive_member_review,read,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,starter (1)/starter/starter.py,21a16355f8c6a7f19f6ab29163ab864638bdea20c55ae52262c591f93b95ee46,archive_member,archive_member_review,read,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,starter (1)/__MACOSX/starter/._README.md,958886261aa026c5975a1db00d4df304e774d382f4df654ff03b4878b62e448b,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,starter (1)/__MACOSX/starter/._requirements.txt,50f45b4bf45baa33b9cdeb59e4ca50b3415fc358c076fa65cc7de194523321e6,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,starter (1)/__MACOSX/starter/._starter.py,00daa3e6ab764c03853c0e5f95ea8e3c3cb03e7e685c4758142605e4788d8efd,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,data (1)/data/edges.parquet,4e71dde5cd3115bcb26e91202665532ee6581cf8233a9fc8059ea59fb7358a38,archive_member,archive_member_review,parsed,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,data (1)/data/nodes.parquet,d2a45b0df6e9352832d5fb09839d10b9e23f898156c3bab263b051b31cc0296d,archive_member,archive_member_review,parsed,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,data (1)/data/transactions.parquet,c30c5317b5439591dde86f2058dc47a3d19b2900c055ded994fe547f6fb7e7da,archive_member,archive_member_review,parsed,Read/parsed in isolated extraction; originals unchanged.
extracted_archive,,data (1)/__MACOSX/._data,382e520ec67f782753db3c554d713eba1bf29780a38c353f7dff83a0b26d7815,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,data (1)/__MACOSX/data/._edges.parquet,ca2d53cd08615d0c884c3af9817e5e3953c3093423d7e17132ee9bd9c99ff884,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,data (1)/__MACOSX/data/._nodes.parquet,dce7e63364925bbb9883b80ba40daecc0cd91f261bb5b1b55a412f84f73eec91,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
extracted_archive,,data (1)/__MACOSX/data/._transactions.parquet,dce7e63364925bbb9883b80ba40daecc0cd91f261bb5b1b55a412f84f73eec91,archive_member,archive_member_review,excluded_generated_or_vendor,macOS metadata
audit_instruction,,Аудит.md,b86714273b52891df1f3d322141d9c9bab29f17d69c3951eb854fd840dbdaa78,text,full_text_review,read,
