gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_ratio,n_seed_upstream,betweenness,flags,score_breakdown
100000005186109100,terminal,0.5,2,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 5 тыс., исходящих нет",3,False,1,0,5000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005317181100,peripheral,0.5,1,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 156 тыс.",3,False,1,1,141250.0,14500.0,1,1,0.10265486725663717,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003001661100,peripheral,0.5,22,0.46722495598392855,"Периферийный узел: 1 входящих, 5 исходящих, оборот 550 тыс.; есть источники вне выборки",3,False,1,5,110000.0,439500.0,1,8,3.9954545454545456,0,8.322167758257671e-05,external_funding,"{""betweenness"": 0.186, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000000288317100,peripheral,0.5,5,0.4605661143966413,"Периферийный узел: 2 входящих, 3 исходящих, оборот 154 тыс.",3,False,2,3,100000.0,53500.0,2,3,0.535,0,5.8255174307803695e-05,,"{""betweenness"": 0.182, ""degree"": 0.135, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004368189100,peripheral,0.5,14,0.41981174664800697,"Периферийный узел: 1 входящих, 2 исходящих, оборот 413 тыс.",3,False,1,2,384600.0,28200.0,1,2,0.07332293291731669,0,2.774055919419224e-06,,"{""betweenness"": 0.156, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004493586100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 8 тыс., исходящих нет",3,False,1,0,7500.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004114962100,terminal,0.5,8,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 165 тыс., исходящих нет",3,False,2,0,165000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008088082100,peripheral,0.5,3,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 89 тыс.; есть источники вне выборки",3,False,1,1,39138.0,50000.0,1,1,1.2775307884920026,0,1.922024458454748e-05,external_funding,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008595687100,peripheral,0.5,2,0.4407475960453253,"Периферийный узел: 1 входящих, 1 исходящих, оборот 75 тыс.",3,False,1,1,64395.0,10400.0,1,1,0.161503222299868,0,0.00030098506725698577,,"{""betweenness"": 0.193, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000001248999100,terminal,0.5,17,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 23 тыс., исходящих нет",3,False,1,0,23425.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002736316100,coordinator,0.75,1,0.594566836711661,Кандидат в координирующий узел: 3 плательщиков → 0 получателей; сигналы S3,3,False,3,0,266921.0,0.0,3,0,0.0,0,0.0,terminal;S3,"{""betweenness"": 0.074, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000008596924100,terminal,0.5,18,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008598972100,terminal,0.5,15,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 120 тыс., исходящих нет",3,False,1,0,120000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002769809100,terminal,0.5,19,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 113 тыс., исходящих нет",3,False,1,0,113422.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003089553100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 150 тыс., исходящих нет",3,False,1,0,150000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002343825100,peripheral,0.5,6,0.45808315651663584,"Периферийный узел: 3 входящих, 2 исходящих, оборот 440 тыс.",3,False,3,2,350000.0,89800.0,4,2,0.25657142857142856,0,4.279971989961088e-05,,"{""betweenness"": 0.18, ""degree"": 0.135, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002015633100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 95 тыс., исходящих нет",3,False,1,0,94970.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002906470100,terminal,0.5,19,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 130 тыс., исходящих нет",3,False,1,0,130000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005628518100,terminal,0.5,19,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 77 тыс., исходящих нет",3,False,1,0,77000.0,0.0,3,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002958139100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 210 тыс., исходящих нет",3,False,1,0,209500.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008754747100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 46 тыс., исходящих нет",3,False,1,0,45500.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008776720100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 26 тыс., исходящих нет",3,False,1,0,26150.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008576528100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 28 тыс., исходящих нет",3,False,1,0,28000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004603109100,peripheral,0.5,13,0.4281070832016614,"Периферийный узел: 3 входящих, 2 исходящих, оборот 3.13 млн",3,False,3,2,2730000.0,400000.0,8,2,0.14652014652014653,0,5.944405541612623e-07,,"{""betweenness"": 0.15, ""degree"": 0.135, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008721637100,peripheral,0.5,7,0.448884926188434,"Периферийный узел: 1 входящих, 2 исходящих, оборот 151 тыс.; есть источники вне выборки",3,False,1,2,24041.0,127000.0,1,2,5.282642152988644,0,7.54939503784803e-05,external_funding,"{""betweenness"": 0.184, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004491749100,terminal,0.5,18,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 50 тыс., исходящих нет",3,False,1,0,50000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005171642100,transit,0.5013322921998576,18,0.6518780190510587,"Признаки транзита: получено 697 тыс., отдано 98%, 2→1 контрагента",3,False,2,1,696800.0,683600.0,5,4,0.9810562571756601,0,3.962937027741748e-07,,"{""betweenness"": 0.149, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000008682426100,terminal,0.5,11,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",3,False,1,0,20000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006209210100,terminal,0.5,3,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 229 тыс., исходящих нет",3,False,1,0,229111.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003888527100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 30 тыс., исходящих нет",3,False,1,0,30000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008490127100,peripheral,0.5,8,0.47162656313484724,"Периферийный узел: 1 входящих, 6 исходящих, оборот 1.35 млн; есть источники вне выборки",3,False,1,6,431755.0,923000.0,2,9,2.137786476126507,0,0.00011532146750728487,external_funding,"{""betweenness"": 0.188, ""degree"": 0.141, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004336228100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 51 тыс., исходящих нет",3,False,1,0,51407.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006844004100,terminal,0.5,3,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 21 тыс., исходящих нет",3,False,1,0,20600.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001688676100,terminal,0.5,19,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 134 тыс., исходящих нет",3,False,1,0,133700.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008712036100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 21 тыс., исходящих нет",3,False,1,0,21000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004697956100,transit,0.50147168865704,18,0.5582366484583089,"Признаки транзита: получено 10 тыс., отдано 100%, 1→1 контрагента",3,False,1,1,10000.0,10000.0,1,1,1.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000004921657100,peripheral,0.5,5,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 30 тыс.; есть источники вне выборки",3,False,1,1,8300.0,22190.0,1,1,2.6734939759036145,0,0.0,external_funding,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000000408846100,terminal,0.5,26,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 40 тыс., исходящих нет",3,False,1,0,40500.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003406094100,peripheral,0.5,2,0.45091643718116564,"Периферийный узел: 1 входящих, 3 исходящих, оборот 117 тыс.",3,False,1,3,70000.0,47000.0,4,3,0.6714285714285714,0,3.883678287186913e-05,,"{""betweenness"": 0.178, ""degree"": 0.13, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008695566100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 34 тыс., исходящих нет",3,False,1,0,33700.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005974542100,terminal,0.5,28,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 94 тыс., исходящих нет",3,False,1,0,94500.0,0.0,3,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001887715100,peripheral,0.5,6,0.44617624486479174,"Периферийный узел: 3 входящих, 1 исходящих, оборот 2.08 млн",3,False,3,1,1331500.0,750000.0,4,1,0.5632745024408562,0,2.2588741058127966e-05,,"{""betweenness"": 0.173, ""degree"": 0.13, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002472632100,peripheral,0.5,27,0.4340323235971288,"Периферийный узел: 2 входящих, 1 исходящих, оборот 522 тыс.",3,False,2,1,502400.0,20000.0,3,1,0.03980891719745223,0,2.0012831990095827e-05,,"{""betweenness"": 0.17, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004629688100,peripheral,0.5,2,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 20 тыс.; есть источники вне выборки",3,False,1,1,5000.0,15000.0,1,2,3.0,0,0.0,external_funding,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002459832100,terminal,0.5,15,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 881 тыс., исходящих нет",3,False,2,0,880606.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006100920100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001439416100,peripheral,0.5,3,0.4332648638887635,"Периферийный узел: 1 входящих, 2 исходящих, оборот 175 тыс.; есть источники вне выборки",3,False,1,2,10000.0,165000.0,1,3,16.5,0,1.981468513870874e-05,external_funding,"{""betweenness"": 0.169, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002121357100,peripheral,0.5,6,0.43619926865604264,"Периферийный узел: 2 входящих, 1 исходящих, оборот 368 тыс.",3,False,2,1,255300.0,113000.0,2,1,0.4426165295730513,0,2.159800680119253e-05,,"{""betweenness"": 0.172, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002970466100,peripheral,0.5,12,0.4407137375287798,"Периферийный узел: 1 входящих, 2 исходящих, оборот 116 тыс.; есть источники вне выборки",3,False,1,2,23317.0,93000.0,1,3,3.9885062400823434,0,3.844048916909496e-05,external_funding,"{""betweenness"": 0.176, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002581346100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 166 тыс., исходящих нет",3,False,1,0,166400.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008738658100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 30 тыс., исходящих нет",3,False,1,0,29920.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005910114100,coordinator,1.0,3,0.7490971062254527,"Кандидат в координирующий узел: 3 плательщиков → 19 получателей; сигналы S1, S3",3,False,3,19,326144.0,1469993.0,3,56,4.507190075549451,0,0.008338613946922799,external_funding;peripheral;S1;S3,"{""betweenness"": 0.2, ""degree"": 0.148, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000001046626100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 150 тыс., исходящих нет",3,False,1,0,150000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006492770100,peripheral,0.5,12,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 289 тыс.",3,False,1,1,269000.0,20000.0,1,1,0.07434944237918216,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000001674850100,terminal,0.5,6,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 237 тыс., исходящих нет",3,False,2,0,237000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000860514100,peripheral,0.5,27,0.4168660557085459,"Периферийный узел: 1 входящих, 1 исходящих, оборот 62 тыс.; есть источники вне выборки",3,False,1,1,12000.0,50000.0,1,1,4.166666666666667,0,2.0012831990095827e-05,external_funding,"{""betweenness"": 0.17, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003650146100,terminal,0.5,2,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 14 тыс., исходящих нет",3,False,1,0,14400.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001227106100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 165 тыс., исходящих нет",3,False,1,0,164765.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003647799100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008293431100,peripheral,0.5,1,0.45675138819917843,"Периферийный узел: 1 входящих, 5 исходящих, оборот 312 тыс.; есть источники вне выборки",3,False,1,5,15000.0,297000.0,1,7,19.8,0,3.606272695244991e-05,external_funding,"{""betweenness"": 0.175, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002975287100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 15 тыс., исходящих нет",3,False,1,0,15000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008507703100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 28 тыс., исходящих нет",3,False,1,0,28500.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001733687100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 300 тыс., исходящих нет",3,False,1,0,300000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004552204100,peripheral,0.5,3,0.4343483364182204,"Периферийный узел: 1 входящих, 2 исходящих, оборот 32 тыс.",3,False,1,2,22500.0,10000.0,2,2,0.4444444444444444,0,2.0210978841482916e-05,,"{""betweenness"": 0.17, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008223756100,terminal,0.5,15,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 332 тыс., исходящих нет",3,False,2,0,331682.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002956769100,terminal,0.5,6,0.5023362376416415,"Вероятный конечный получатель: 3 плательщиков, получено 840 тыс., исходящих нет",3,False,3,0,840000.0,0.0,3,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008555233100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 441 тыс., исходящих нет",3,False,1,0,440600.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002346166100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 6 тыс., исходящих нет",3,False,1,0,6000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000878006100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 47 тыс., исходящих нет",3,False,1,0,47003.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004997515100,peripheral,0.5,6,0.47187485892284775,"Периферийный узел: 4 входящих, 4 исходящих, оборот 450 тыс.",3,False,4,4,395000.0,54500.0,4,4,0.1379746835443038,0,8.956237682696351e-05,,"{""betweenness"": 0.186, ""degree"": 0.142, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000007653003100,terminal,0.5,17,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000661131100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",3,False,1,0,15600.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003880331100,peripheral,0.5,5,0.48679517854724397,"Периферийный узел: 1 входящих, 16 исходящих, оборот 4.00 млн; есть источники вне выборки",3,False,1,16,100000.0,3904908.0,1,31,39.04908,0,0.0007765375105859956,external_funding,"{""betweenness"": 0.196, ""degree"": 0.147, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003204491100,peripheral,0.5,1,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 240 тыс.",3,False,1,1,140000.0,100000.0,1,2,0.7142857142857143,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008463968100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",3,False,1,0,10000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002712416100,terminal,0.5,6,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 117 тыс., исходящих нет",3,False,2,0,116800.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008754997100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",3,False,1,0,18000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008011573100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 15 тыс., исходящих нет",3,False,1,0,15000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003178549100,peripheral,0.5,17,0.474086948670489,"Периферийный узел: 2 входящих, 4 исходящих, оборот 339 тыс.",3,False,2,4,250000.0,89080.0,2,4,0.35632,0,0.0002520427949643752,,"{""betweenness"": 0.193, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000000534581100,coordinator,0.5,1,0.6844950566565843,Кандидат в координирующий узел: 2 плательщиков → 1 получателей; сигналы S3,3,False,2,1,55960.0,40000.0,2,1,0.7147962830593281,0,1.922024458454748e-05,peripheral;S3,"{""betweenness"": 0.163, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000007138613100,coordinator,0.5,12,0.7132860818924655,Кандидат в координирующий узел: 3 плательщиков → 2 получателей; сигналы S3,3,False,3,2,1002000.0,179000.0,3,2,0.17864271457085829,0,3.883678287186913e-05,peripheral;S3,"{""betweenness"": 0.178, ""degree"": 0.135, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000002380341100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 58 тыс., исходящих нет",3,False,1,0,57566.4,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008309514100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 17 тыс., исходящих нет",3,False,1,0,17200.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003134474100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 116 тыс., исходящих нет",3,False,1,0,116000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002373386100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 24 тыс., исходящих нет",3,False,1,0,24000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008684767100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 31 тыс., исходящих нет",3,False,1,0,31100.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008332511100,terminal,0.5,7,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005754335100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 44 тыс., исходящих нет",3,False,1,0,44037.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008547295100,terminal,0.5,18,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 15 тыс., исходящих нет",3,False,1,0,15000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
